"date","P1_B_BCap_Blos_BArr__niq","P1_B_BCap_S1los_BArr__niq","P1_B_BCap_S2los_BArr__niq","P1_B_S1Cap_Blos_BArr__niq","P1_B_S1Cap_S1los_BArr__niq","P1_B_S1Cap_S2los_BArr__niq","P1_B_BCap_Blos_S1Arr__niq","P1_B_BCap_S1los_S1Arr__niq","P1_B_BCap_S2los_S1Arr__niq","P1_B_S1Cap_Blos_S1Arr__niq","P1_B_S1Cap_S1los_S1Arr__niq","P1_B_S1Cap_S2los_S1Arr__niq","P1_NS_BCap_Blos_BArr__niq","P1_NS_BCap_S1los_BArr__niq","P1_NS_BCap_S2los_BArr__niq","P1_NS_S1Cap_Blos_BArr__niq","P1_NS_S1Cap_S1los_BArr__niq","P1_NS_S1Cap_S2los_BArr__niq","P1_NS_BCap_Blos_S1Arr__niq","P1_NS_BCap_S1los_S1Arr__niq","P1_NS_BCap_S2los_S1Arr__niq","P1_NS_S1Cap_Blos_S1Arr__niq","P1_NS_S1Cap_S1los_S1Arr__niq","P1_NS_S1Cap_S2los_S1Arr__niq","P1_SG_BCap_Blos_BArr__niq","P1_SG_BCap_S1los_BArr__niq","P1_SG_BCap_S2los_BArr__niq","P1_SG_S1Cap_Blos_BArr__niq","P1_SG_S1Cap_S1los_BArr__niq","P1_SG_S1Cap_S2los_BArr__niq","P1_SG_BCap_Blos_S1Arr__niq","P1_SG_BCap_S1los_S1Arr__niq","P1_SG_BCap_S2los_S1Arr__niq","P1_SG_S1Cap_Blos_S1Arr__niq","P1_SG_S1Cap_S1los_S1Arr__niq","P1_SG_S1Cap_S2los_S1Arr__niq","P1_B_BCap_Blos_BArr__occ","P1_B_BCap_S1los_BArr__occ","P1_B_BCap_S2los_BArr__occ","P1_B_S1Cap_Blos_BArr__occ","P1_B_S1Cap_S1los_BArr__occ","P1_B_S1Cap_S2los_BArr__occ","P1_B_BCap_Blos_S1Arr__occ","P1_B_BCap_S1los_S1Arr__occ","P1_B_BCap_S2los_S1Arr__occ","P1_B_S1Cap_Blos_S1Arr__occ","P1_B_S1Cap_S1los_S1Arr__occ","P1_B_S1Cap_S2los_S1Arr__occ","P1_NS_BCap_Blos_BArr__occ","P1_NS_BCap_S1los_BArr__occ","P1_NS_BCap_S2los_BArr__occ","P1_NS_S1Cap_Blos_BArr__occ","P1_NS_S1Cap_S1los_BArr__occ","P1_NS_S1Cap_S2los_BArr__occ","P1_NS_BCap_Blos_S1Arr__occ","P1_NS_BCap_S1los_S1Arr__occ","P1_NS_BCap_S2los_S1Arr__occ","P1_NS_S1Cap_Blos_S1Arr__occ","P1_NS_S1Cap_S1los_S1Arr__occ","P1_NS_S1Cap_S2los_S1Arr__occ","P1_SG_BCap_Blos_BArr__occ","P1_SG_BCap_S1los_BArr__occ","P1_SG_BCap_S2los_BArr__occ","P1_SG_S1Cap_Blos_BArr__occ","P1_SG_S1Cap_S1los_BArr__occ","P1_SG_S1Cap_S2los_BArr__occ","P1_SG_BCap_Blos_S1Arr__occ","P1_SG_BCap_S1los_S1Arr__occ","P1_SG_BCap_S2los_S1Arr__occ","P1_SG_S1Cap_Blos_S1Arr__occ","P1_SG_S1Cap_S1los_S1Arr__occ","P1_SG_S1Cap_S2los_S1Arr__occ","P1_B_BCap_Blos_BArr__wait","P1_B_BCap_S1los_BArr__wait","P1_B_BCap_S2los_BArr__wait","P1_B_S1Cap_Blos_BArr__wait","P1_B_S1Cap_S1los_BArr__wait","P1_B_S1Cap_S2los_BArr__wait","P1_B_BCap_Blos_S1Arr__wait","P1_B_BCap_S1los_S1Arr__wait","P1_B_BCap_S2los_S1Arr__wait","P1_B_S1Cap_Blos_S1Arr__wait","P1_B_S1Cap_S1los_S1Arr__wait","P1_B_S1Cap_S2los_S1Arr__wait","P1_NS_BCap_Blos_BArr__wait","P1_NS_BCap_S1los_BArr__wait","P1_NS_BCap_S2los_BArr__wait","P1_NS_S1Cap_Blos_BArr__wait","P1_NS_S1Cap_S1los_BArr__wait","P1_NS_S1Cap_S2los_BArr__wait","P1_NS_BCap_Blos_S1Arr__wait","P1_NS_BCap_S1los_S1Arr__wait","P1_NS_BCap_S2los_S1Arr__wait","P1_NS_S1Cap_Blos_S1Arr__wait","P1_NS_S1Cap_S1los_S1Arr__wait","P1_NS_S1Cap_S2los_S1Arr__wait","P1_SG_BCap_Blos_BArr__wait","P1_SG_BCap_S1los_BArr__wait","P1_SG_BCap_S2los_BArr__wait","P1_SG_S1Cap_Blos_BArr__wait","P1_SG_S1Cap_S1los_BArr__wait","P1_SG_S1Cap_S2los_BArr__wait","P1_SG_BCap_Blos_S1Arr__wait","P1_SG_BCap_S1los_S1Arr__wait","P1_SG_BCap_S2los_S1Arr__wait","P1_SG_S1Cap_Blos_S1Arr__wait","P1_SG_S1Cap_S1los_S1Arr__wait","P1_SG_S1Cap_S2los_S1Arr__wait","P1_B_BCap_Blos_BArr__cost","P1_B_BCap_S1los_BArr__cost","P1_B_BCap_S2los_BArr__cost","P1_B_S1Cap_Blos_BArr__cost","P1_B_S1Cap_S1los_BArr__cost","P1_B_S1Cap_S2los_BArr__cost","P1_B_BCap_Blos_S1Arr__cost","P1_B_BCap_S1los_S1Arr__cost","P1_B_BCap_S2los_S1Arr__cost","P1_B_S1Cap_Blos_S1Arr__cost","P1_B_S1Cap_S1los_S1Arr__cost","P1_B_S1Cap_S2los_S1Arr__cost","P1_NS_BCap_Blos_BArr__cost","P1_NS_BCap_S1los_BArr__cost","P1_NS_BCap_S2los_BArr__cost","P1_NS_S1Cap_Blos_BArr__cost","P1_NS_S1Cap_S1los_BArr__cost","P1_NS_S1Cap_S2los_BArr__cost","P1_NS_BCap_Blos_S1Arr__cost","P1_NS_BCap_S1los_S1Arr__cost","P1_NS_BCap_S2los_S1Arr__cost","P1_NS_S1Cap_Blos_S1Arr__cost","P1_NS_S1Cap_S1los_S1Arr__cost","P1_NS_S1Cap_S2los_S1Arr__cost","P1_SG_BCap_Blos_BArr__cost","P1_SG_BCap_S1los_BArr__cost","P1_SG_BCap_S2los_BArr__cost","P1_SG_S1Cap_Blos_BArr__cost","P1_SG_S1Cap_S1los_BArr__cost","P1_SG_S1Cap_S2los_BArr__cost","P1_SG_BCap_Blos_S1Arr__cost","P1_SG_BCap_S1los_S1Arr__cost","P1_SG_BCap_S2los_S1Arr__cost","P1_SG_S1Cap_Blos_S1Arr__cost","P1_SG_S1Cap_S1los_S1Arr__cost","P1_SG_S1Cap_S2los_S1Arr__cost"
2023-03-14,9.44,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.4,42.008,62.064,83.376,42.008,61.984,84.864,43.248,61.968,81.2,43.248,61.84,32.432,16.688,23.384,32.432,16.688,23.384,30.12,15.704,23.456,30.12,15.704,23.456,34.352,28.528,32.048,34.352,28.528,32.048,36.624,29.952,30.968,36.624,29.952,30.968,1.36784741144414,0,0.00248138957816377,0,0,0,1.38860103626943,0,0.00808625336927224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30266.24,13127.5,19395,26055,13127.5,19370,29218.8,13515,19365,25375,13515,19325,10135,5215,7307.5,10135,5215,7307.5,9412.5,4907.5,7330,9412.5,4907.5,7330,10735,8915,10015,10735,8915,10015,11445,9360,9677.5,11445,9360,9677.5
2023-03-15,11.04,0,0,0,0,0,8.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.8,48.424,67.512,88.096,48.424,67.472,87.096,48.88,65.544,85.512,48.88,65.512,36.232,20.528,27.432,36.232,20.528,27.432,35.12,20.128,28.024,35.12,20.128,28.024,39.168,33.512,36.912,39.168,33.512,36.912,42.544,34.28,35.904,42.544,34.28,35.904,1.41747572815534,0,0.00783289817232376,0,0,0,1.25714285714286,0,0.00530503978779841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31569.84,15132.5,21097.5,27530,15132.5,21085,30151.58,15275,20482.5,26722.5,15275,20472.5,11322.5,6415,8572.5,11322.5,6415,8572.5,10975,6290,8757.5,10975,6290,8757.5,12240,10472.5,11535,12240,10472.5,11535,13295,10712.5,11220,13295,10712.5,11220
2023-03-16,11.16,0,0,0,0,0,9.12,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.112,49.464,69.288,88.504,49.464,69.288,87.92,48.568,66.568,87.112,48.568,66.616,39,22.44,30.256,39,22.44,30.256,38.976,22.688,30.624,38.976,22.688,30.624,40.888,36.8,39.88,40.888,36.8,39.88,45.352,37.048,40.768,45.352,37.048,40.768,1.27777777777778,0,0,0,0,0,1.25436408977556,0,0.00530503978779841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31708.86,15457.5,21652.5,27657.5,15457.5,21652.5,30630.52,15177.5,20823.26,27222.5,15177.5,20817.5,12187.5,7012.5,9455,12187.5,7012.5,9455,12180,7090,9570,12180,7090,9570,12777.5,11500,12462.5,12777.5,11500,12462.5,14172.5,11577.5,12740,14172.5,11577.5,12740
2023-03-17,13.36,0,0,0,0,0,10.52,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.824,54.488,75.352,92.848,54.488,75.304,89.112,52.168,70.864,90.704,52.168,70.904,41.496,24.008,32.072,41.496,24.008,32.072,40.688,24.448,31.744,40.688,24.448,31.744,45.616,40.912,43.56,45.616,40.912,43.56,49.256,42.464,44.32,49.256,42.464,44.32,1.40995260663507,0,0,0,0,0,1.44498777506112,0,0.00496277915632754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32692.56,17027.5,23547.5,29015,17027.5,23532.5,31487.42,16302.5,22179.6,28345,16302.5,22157.5,12967.5,7502.5,10022.5,12967.5,7502.5,10022.5,12715,7640,9920,12715,7640,9920,14255,12785,13612.5,14255,12785,13612.5,15392.5,13270,13850,15392.5,13270,13850
2023-03-18,16.92,0,0.52,0,0,0,13.88,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.48,60.12,79.336,98.224,60.12,80.176,90.408,58.048,76.608,97.064,58.048,77.152,40.744,22.832,32.688,40.744,22.832,32.688,40.864,23.744,31.04,40.864,23.744,31.04,47.2,41.632,45.576,47.2,41.632,45.576,50.984,43.696,47.16,50.984,43.696,47.16,1.36010362694301,0,0.00226244343891403,0,0,0,1.30150753768844,0,0.00954653937947494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34129.32,18787.5,24972.42,30695,18787.5,25055,33054.98,18140,24071.48,30332.5,18140,24110,12732.5,7135,10215,12732.5,7135,10215,12770,7420,9700,12770,7420,9700,14750,13010,14242.5,14750,13010,14242.5,15932.5,13655,14737.5,15932.5,13655,14737.5
2023-03-19,13.02,0,0.2,0,0,0,10.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.64,49.672,69.976,88.832,49.672,70.08,88.616,49.04,68.184,88.696,49.04,67.872,34.632,16.456,25.704,34.632,16.456,25.704,34.568,17.24,24.512,34.568,17.24,24.512,40.952,34.944,39.248,40.952,34.944,39.248,43.984,36.336,40.344,43.984,36.336,40.344,1.30617283950617,0,0.00238095238095238,0,0,0,1.05569007263923,0,0.0174672489082969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32204.92,15522.5,21936.7,27760,15522.5,21900,31401.62,15325,21307.5,27717.5,15325,21210,10822.5,5142.5,8032.5,10822.5,5142.5,8032.5,10802.5,5387.5,7660,10802.5,5387.5,7660,12797.5,10920,12265,12797.5,10920,12265,13745,11355,12607.5,13745,11355,12607.5
2023-03-20,9.66,0,0.1,0,0,0,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.568,41.8,62.552,80.224,41.8,62.44,86.12,42.016,60.776,81.216,42.016,60.672,28.936,11.92,20.064,28.936,11.92,20.064,29,12.928,19.184,29,12.928,19.184,33.624,27.216,31.44,33.624,27.216,31.44,35.792,28.656,32.568,35.792,28.656,32.568,1.41190476190476,0,0.0103896103896104,0,0,0,1.05778894472362,0,0.00477326968973747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30082.36,13062.5,19582.1,25070,13062.5,19512.5,29493.66,13130,18992.5,25380,13130,18960,9042.5,3725,6270,9042.5,3725,6270,9062.5,4040,5995,9062.5,4040,5995,10507.5,8505,9825,10507.5,8505,9825,11185,8955,10177.5,11185,8955,10177.5
2023-03-21,8.88,0,0.08,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.304,42.264,62.096,80.384,42.264,61.952,85.824,40.912,59.688,80.808,40.912,59.584,30.768,15.352,22.824,30.768,15.352,22.824,30.656,17.384,21.672,30.656,17.384,21.672,34.816,29.664,32.848,34.816,29.664,32.848,36.336,30.36,34.008,36.336,30.36,34.008,1.64578313253012,0,0.021505376344086,0,0,0,1.31060606060606,0,0.00557103064066852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29729.98,13207.5,19432.68,25120,13207.5,19360,29124.36,12785,18652.5,25252.5,12785,18620,9615,4797.5,7132.5,9615,4797.5,7132.5,9580,5432.5,6772.5,9580,5432.5,6772.5,10880,9270,10265,10880,9270,10265,11355,9487.5,10627.5,11355,9487.5,10627.5
2023-03-22,10.5,0,0.06,0,0,0,7.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.936,46.96,68.048,86.216,46.96,67.96,87.832,47.744,64.456,85.36,47.744,64.376,34.912,20.016,27.232,34.912,20.016,27.232,35.4,21.712,27.424,35.4,21.712,27.424,40.608,33.68,39.544,40.608,33.68,39.544,42.448,36.184,40.72,42.448,36.184,40.72,1.51813471502591,0,0.0119331742243437,0,0,0,1.43222506393862,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31113,14675,21285.76,26942.5,14675,21237.5,30167.06,14920,20142.5,26675,14920,20117.5,10910,6255,8510,10910,6255,8510,11062.5,6785,8570,11062.5,6785,8570,12690,10525,12357.5,12690,10525,12357.5,13265,11307.5,12725,13265,11307.5,12725
2023-03-23,10.58,0,0.06,0,0,0,7.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.424,48.36,67.696,86.864,48.36,67.64,88.656,49.096,65.68,86.976,49.096,65.632,39.152,22.2,30.696,39.152,22.2,30.696,38.624,23.984,31.4,38.624,23.984,31.4,42.928,36.976,41.544,42.928,36.976,41.544,44.6,37.8,41.464,44.6,37.8,41.464,1.33415841584158,0,0.0109289617486339,0,0,0,1.20227272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31293.18,15112.5,21175.76,27145,15112.5,21137.5,30410.72,15342.5,20525,27180,15342.5,20510,12235,6937.5,9592.5,12235,6937.5,9592.5,12070,7495,9812.5,12070,7495,9812.5,13415,11555,12982.5,13415,11555,12982.5,13937.5,11812.5,12957.5,13937.5,11812.5,12957.5
2023-03-24,12.38,0,0.1,0,0,0,9.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.912,53.912,71.896,91.208,53.912,71.896,89.768,52.072,70.464,91.456,52.072,70.4,39.808,22.544,32.904,39.808,22.544,32.904,40.872,24.608,33.696,40.872,24.608,33.696,48.08,42.12,46.704,48.08,42.12,46.704,47.4,41.392,45.576,47.4,41.392,45.576,1.55474452554745,0,0.0141509433962264,0,0,0,1.18886198547215,0,0.0133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380.98,16847.5,22502.1,28502.5,16847.5,22467.5,31394.86,16272.5,22020,28580,16272.5,22000,12440,7045,10282.5,12440,7045,10282.5,12772.5,7690,10530,12772.5,7690,10530,15025,13162.5,14595,15025,13162.5,14595,14812.5,12935,14242.5,14812.5,12935,14242.5
2023-03-25,15.88,0,0.34,0,0,0,12.44,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.096,59.456,77.736,97.96,59.456,78.128,90.416,57.848,76.16,96.464,57.848,76.48,38.968,22.84,32.944,38.968,22.84,32.944,42.264,25.36,33.416,42.264,25.36,33.416,48.848,42.816,47.192,48.848,42.816,47.192,48.432,41.928,45.92,48.432,41.928,45.92,1.32917705735661,0,0.0120772946859903,0,0,0,1.17821782178218,0,0.00251256281407035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33961.98,18580,24410.14,30612.5,18580,24415,32559.24,18077.5,23876.12,30145,18077.5,23900,12177.5,7137.5,10295,12177.5,7137.5,10295,13207.5,7925,10442.5,13207.5,7925,10442.5,15265,13380,14747.5,15265,13380,14747.5,15135,13102.5,14350,15135,13102.5,14350
2023-03-26,12.52,0,0.02,0,0,0,9.46,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.744,48.808,69.36,89.984,48.808,69.168,88.688,48.376,69.04,87.92,48.376,69.2,33.424,17.376,26.464,33.424,17.376,26.464,35.736,18.368,26.864,35.736,18.368,26.864,42.048,36.216,39.224,42.048,36.216,39.224,41.592,35.176,40,41.592,35.176,40,1.17745803357314,0,0.0112866817155756,0,0,0,1.0958230958231,0,0.0045766590389016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32376.92,15252.5,21681.92,28120,15252.5,21615,30988.16,15117.5,21630.36,27475,15117.5,21625,10445,5430,8270,10445,5430,8270,11167.5,5740,8395,11167.5,5740,8395,13140,11317.5,12257.5,13140,11317.5,12257.5,12997.5,10992.5,12500,12997.5,10992.5,12500
2023-03-27,9.46,0,0,0,0,0,6.94,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.528,41.424,61.032,81.088,41.424,60.912,84.992,41.024,60.64,79.832,41.024,60.56,27.784,12.8,20.856,27.784,12.8,20.856,29.768,13.008,21.04,29.768,13.008,21.04,34.504,28.4,31.336,34.504,28.4,31.336,34.456,27.464,32,34.456,27.464,32,1.3031914893617,0,0.00677200902934537,0,0,0,1.10623556581986,0,0.00523560209424084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000.66,12945,19072.5,25340,12945,19035,28961.24,12820,18963.84,24947.5,12820,18925,8682.5,4000,6517.5,8682.5,4000,6517.5,9302.5,4065,6575,9302.5,4065,6575,10782.5,8875,9792.5,10782.5,8875,9792.5,10767.5,8582.5,10000,10767.5,8582.5,10000
2023-03-28,8.9,0,0,0,0,0,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.176,40.736,60.096,80.328,40.736,59.984,84.32,42.216,61.16,79.176,42.216,61.024,29.856,16,23.8,29.856,16,23.8,30.832,16.216,24.816,30.832,16.216,24.816,36.896,29.192,33.008,36.896,29.192,33.008,35.496,29.312,33.752,35.496,29.312,33.752,1.52010050251256,0,0.0155038759689922,0,0,0,1.32678132678133,0,0.010498687664042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29696.9,12730,18780,25102.5,12730,18745,28557.48,13192.5,19112.5,24742.5,13192.5,19070,9330,5000,7437.5,9330,5000,7437.5,9635,5067.5,7755,9635,5067.5,7755,11530,9122.5,10315,11530,9122.5,10315,11092.5,9160,10547.5,11092.5,9160,10547.5
2023-03-29,9.4,0,0,0,0,0,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.128,46.568,64.904,83.488,46.568,64.744,86.56,46.16,65.312,83.728,46.16,65.208,34.648,20.456,28.824,34.648,20.456,28.824,34.68,21.304,29.24,34.68,21.304,29.24,41.672,34.304,38.512,41.672,34.304,38.512,41.28,34.632,38.84,41.28,34.632,38.84,1.57330415754923,0,0.0075,0,0,0,1.13965087281796,0,0.0121951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30479.9,14552.5,20282.5,26090,14552.5,20232.5,29444.32,14425,20410,26165,14425,20377.5,10827.5,6392.5,9007.5,10827.5,6392.5,9007.5,10837.5,6657.5,9137.5,10837.5,6657.5,9137.5,13022.5,10720,12035,13022.5,10720,12035,12900,10822.5,12137.5,12900,10822.5,12137.5
2023-03-30,9.74,0,0.04,0,0,0,7.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,87.168,47,65.44,85.2,47,65.368,87.8,48.008,65.792,85.4,48.008,65.68,37.864,22.392,32.512,37.864,22.392,32.512,37.64,22.512,32.528,37.64,22.512,32.528,43.72,37.872,42.424,43.752,37.872,42.424,43.224,37.48,40.4,43.224,37.48,40.4,1.55860349127182,0,0.00785340314136126,0,0,0,1.15696202531646,0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30610.04,14687.5,20463.84,26625,14687.5,20427.5,29935.62,15002.5,20560,26687.5,15002.5,20525,11832.5,6997.5,10160,11832.5,6997.5,10160,11762.5,7035,10165,11762.5,7035,10165,13669.42,11835,13257.5,13672.5,11835,13257.5,13507.5,11712.5,12625,13507.5,11712.5,12625
2023-03-31,12.56,0,0.1,0,0,0,8.76,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.936,51.84,70.616,90.88,51.84,70.672,89.608,51.32,71.096,90.2,51.32,71.2,39.608,24.856,32.992,39.608,24.856,32.992,39.248,23.312,33.24,39.248,23.312,33.24,49.256,42.12,46.2,49.24,42.12,46.2,47.464,41.544,44.808,47.464,41.544,44.808,1.50835322195704,0,0.0231362467866324,0,0,0,1.24764150943396,0,0.00767263427109974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31825.76,16200,22102.1,28400,16200,22085,31033.46,16037.5,22252.1,28187.5,16037.5,22250,12377.5,7767.5,10310,12377.5,7767.5,10310,12265,7285,10387.5,12265,7285,10387.5,15392.5,13162.5,14437.5,15387.5,13162.5,14437.5,14832.5,12982.5,14002.5,14832.5,12982.5,14002.5
2023-04-01,15.76,0,0.7,0,0,0,12.44,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.992,58.376,75.152,97.608,58.376,76.144,91.16,57.544,77.752,97.96,57.544,77.96,40.312,23.616,32.832,40.312,23.616,32.832,39.44,22.16,32.8,39.44,22.16,32.8,51.44,42.864,46.848,51.424,42.864,46.848,49.424,44.28,46.728,49.424,44.28,46.728,1.64824120603015,0,0.0156599552572707,0,0,0,1.07159904534606,0,0.00714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273224043715847,0,0,0,0,0,0,0,0,0,0,0,33575.46,18242.5,23727.2,30502.5,18242.5,23795,32791.74,17982.5,24359.78,30612.5,17982.5,24362.5,12597.5,7380,10260,12597.5,7380,10260,12325,6925,10250,12325,6925,10250,16075,13395,14640,16070,13395,14640,15445,13837.5,14602.5,15445,13837.5,14602.5
2023-04-02,12.72,0,0.28,0,0,0,9.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.008,48.064,67.256,88.408,48.064,67.416,89.344,48.304,68.432,89.416,48.304,68.272,33.936,16.984,26.288,33.936,16.984,26.288,33.12,15.848,25.632,33.12,15.848,25.632,44.44,35.952,40.224,44.44,35.952,40.224,43.296,36.984,40.144,43.296,36.984,40.144,1.16067146282974,0,0.0120772946859903,0,0,0,1.08252427184466,0,0.00671140939597315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31591.12,15020,21114.38,27627.5,15020,21067.5,31047.84,15095,21385,27942.5,15095,21335,10605,5307.5,8215,10605,5307.5,8215,10350,4952.5,8010,10350,4952.5,8010,13887.5,11235,12570,13887.5,11235,12570,13530,11557.5,12545,13530,11557.5,12545
2023-04-03,9.66,0,0,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.176,40.056,59.64,79.616,40.056,59.28,85.896,41.472,60.48,81.28,41.472,60.408,28.104,12.632,21.112,28.104,12.632,21.112,27.552,11.472,20.28,27.552,11.472,20.28,36.472,28.392,32.224,36.472,28.392,32.224,35.336,28.784,32.408,35.336,28.784,32.408,1.44529262086514,0,0.0258397932816537,0,0,0,1.12345679012346,0,0.00493827160493827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29334.86,12517.5,18637.5,24880,12517.5,18525,28897.74,12960,18900,25400,12960,18877.5,8782.5,3947.5,6597.5,8782.5,3947.5,6597.5,8610,3585,6337.5,8610,3585,6337.5,11397.5,8872.5,10070,11397.5,8872.5,10070,11042.5,8995,10127.5,11042.5,8995,10127.5
2023-04-04,9.02,0,0,0,0,0,5.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.888,41.544,58.72,79.056,41.544,58.456,84.568,42.688,58.784,79.784,42.688,58.704,29.792,17.584,23.904,29.792,17.584,23.904,30.896,16.304,22.96,30.896,16.304,22.96,37.968,29.824,32.904,37.968,29.824,32.904,35.2,29.744,33.904,35.2,29.744,33.904,1.40942928039702,0,0.00806451612903226,0,0,0,1.12926829268293,0,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29023.42,12982.5,18350,24705,12982.5,18267.5,28233.62,13340,18370,24932.5,13340,18345,9310,5495,7470,9310,5495,7470,9655,5095,7175,9655,5095,7175,11865,9320,10282.5,11865,9320,10282.5,11000,9295,10595,11000,9295,10595
