"node","time","measure","q05","q5","q95","mean","q10","q25","q75","q90","q025","q975","capacity","node_name"
62,68,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,69,"niq",22.7663845878535,42.4947517742255,55.4602485757463,41.4210253313711,30.840409140848,35.070178847698,47.7468375193064,52.1409954516868,16.5614878283353,60.952233574304,37,"P3_SG_BCap_S1los_S1Arr"
62,69,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,70,"niq",26.2800096370119,43.1472884225202,57.5454391815867,42.8318052463553,33.1808839127863,35.9515335549358,48.1074274195961,54.5242321724727,17.6049935182375,63.6401813401327,37,"P3_SG_BCap_S1los_S1Arr"
62,70,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,71,"niq",25.942029033569,43.064228957286,56.8866801990829,42.5344914343,32.4598031121532,35.8025371738665,49.3138807921205,53.7570954086921,15.9262568054412,64.0464058582824,37,"P3_SG_BCap_S1los_S1Arr"
62,71,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,72,"niq",24.802158814547,42.2551677078787,56.423941904501,42.3377976002274,30.545561657662,35.2233797313819,49.6763352755985,53.7913271279904,14.9650847423904,64.1231196509146,37,"P3_SG_BCap_S1los_S1Arr"
62,72,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,73,"niq",26.1088793557237,42.8220458993149,58.8060866042001,42.8342402132308,29.9425680123101,35.9391112773621,49.2344431123897,54.0412028099922,16.1367033650888,65.9772078381223,37,"P3_SG_BCap_S1los_S1Arr"
62,73,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,74,"niq",25.3470559428876,45.67891373238,60.8646845044738,44.0591343412018,31.584258136339,35.7046785818459,50.3665027373495,57.0482801094724,16.3321940809335,67.0894390190717,37,"P3_SG_BCap_S1los_S1Arr"
62,74,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,75,"niq",25.2484715069044,46.7748650277338,61.4862075132371,45.7085496030902,31.5218228377143,38.2571092442745,52.9190211476777,58.9784764346721,17.3810214820258,70.4232783286674,37,"P3_SG_BCap_S1los_S1Arr"
62,75,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,76,"niq",24.4214682120252,47.4096591379945,62.9238240165867,46.1188122565101,30.9440371436299,38.3079105308383,52.9983802691796,59.0256105334444,18.6739492617048,69.2274561053172,37,"P3_SG_BCap_S1los_S1Arr"
62,76,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,77,"niq",24.1363989838319,48.1701316863384,63.6947140872685,47.048497135462,32.7970635306783,39.6386502062128,54.1082263216415,60.9850863671124,18.3488357961863,67.7738516300429,37,"P3_SG_BCap_S1los_S1Arr"
62,77,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,78,"niq",23.2251194592164,49.0045951044737,63.6947140872685,46.6355402756596,31.221949853759,38.8868760388829,52.945434593304,60.2881132970024,18.2073412018568,67.0091242836226,37,"P3_SG_BCap_S1los_S1Arr"
62,78,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,79,"niq",23.776465307056,48.6342472580868,62.7896124610235,46.0541991429393,30.2903286742228,38.4548639729143,50.9079023401762,60.3152656197061,15.8710799391789,65.6408622928366,37,"P3_SG_BCap_S1los_S1Arr"
62,79,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,80,"niq",24.6743980382105,47.9002803668459,63.5974679847236,46.0799657968288,31.1980352278849,38.2952118686648,52.6880793292534,59.9337942169628,17.5890626232668,66.5495079648117,37,"P3_SG_BCap_S1los_S1Arr"
62,80,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,81,"niq",25.3636806283013,49.0100234953514,65.9413781076983,47.3767664968568,33.5028060477087,39.8574373944446,54.746216151971,59.7593587057913,19.9435712345482,69.7474995764983,37,"P3_SG_BCap_S1los_S1Arr"
62,81,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,82,"niq",23.9884395537252,49.8157086437243,67.164511665976,48.5070907058752,33.0672294302274,42.1593619984197,56.8424308398585,62.0348032733945,20.3093150906609,72.985739058239,37,"P3_SG_BCap_S1los_S1Arr"
62,82,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,83,"niq",24.7209448935965,51.9460812289899,70.8553460275937,49.7904311847005,34.3385000763547,42.3395218415199,58.3974900164603,64.0456491705788,20.4812234236908,72.5304738366849,37,"P3_SG_BCap_S1los_S1Arr"
62,83,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,84,"niq",26.9097283600669,51.8619526824276,69.9583264065043,50.5421505743446,34.3254246265579,43.1353665258379,59.0007993562636,65.3777806645121,22.3432357993924,70.9247010204054,37,"P3_SG_BCap_S1los_S1Arr"
62,84,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,85,"niq",26.6773709193405,51.5401868410305,70.4279747555447,50.7529946996626,33.0166108008622,43.8802286176333,59.112832565369,66.9716076605202,23.4203349765986,71.5525057322141,37,"P3_SG_BCap_S1los_S1Arr"
62,85,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,86,"niq",26.1600032769274,50.1999144582854,70.2416590033103,50.4276499103273,32.6930815899387,44.2044042701258,59.1945317611783,66.6565124239066,22.6951861818806,71.9446320698285,37,"P3_SG_BCap_S1los_S1Arr"
62,86,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,87,"niq",28.9101829822267,51.4199467559001,72.1453290675119,50.9197814561046,33.6369366580265,45.0975777920854,58.8269583319053,66.8811457477188,23.8244068563002,73.305778873256,37,"P3_SG_BCap_S1los_S1Arr"
62,87,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,88,"niq",31.5029761807782,51.1928964379417,73.6344788498091,51.7802265543326,34.5068905953255,45.2765624088412,58.9784294293857,69.7767497785268,23.6407689021768,76.2683605747772,37,"P3_SG_BCap_S1los_S1Arr"
62,88,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,89,"niq",30.7945561626366,52.8808045986525,73.4654711677195,52.555633562988,35.6851677193019,45.748717990433,60.906738000656,70.8214625167925,24.7785014869076,74.6254601142682,37,"P3_SG_BCap_S1los_S1Arr"
62,89,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,90,"niq",32.4258649630141,54.4904422143424,73.0138067175842,53.5798966191061,37.5263253035636,46.7853727711759,62.2756402829067,68.5362477184171,25.4209858645586,76.3758851886012,37,"P3_SG_BCap_S1los_S1Arr"
62,90,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,91,"niq",34.2336455120435,55.7942076443918,73.7428777365452,54.9188675286575,37.0208399257136,48.143081606173,64.0018158676465,69.1768639704525,27.2685290525225,74.4355731932785,37,"P3_SG_BCap_S1los_S1Arr"
62,91,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,92,"niq",33.9161138798015,55.9971072213142,73.2698660799846,54.8969703880509,38.7797038735698,48.0080367240405,64.22096514103,70.0517505392871,25.2407447055037,75.4350555969136,37,"P3_SG_BCap_S1los_S1Arr"
62,92,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,93,"niq",32.2446300926223,54.3024704166122,73.5204635447088,54.1804429109664,40.1574486239566,47.1400745199382,62.4337286285448,70.0936323814586,23.0014411053391,75.0753255425965,37,"P3_SG_BCap_S1los_S1Arr"
62,93,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,94,"niq",32.5826966687256,54.5500530300138,75.0254356716383,54.4253543623007,38.4726391449017,46.9214365697295,62.8994715268744,69.8578384846412,23.8780625446248,76.6674001783267,37,"P3_SG_BCap_S1los_S1Arr"
62,94,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,95,"niq",32.8985242200035,55.3333645215851,76.3522826164136,55.2459145240766,40.4212469346829,48.7293441513092,62.2913892066412,71.1464616779163,27.251773495656,76.9407352338537,37,"P3_SG_BCap_S1los_S1Arr"
62,95,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,96,"niq",32.3530752313268,57.0424897536053,77.9674117992028,56.1553870814369,41.0341839300518,49.4653409249125,61.9697242651594,72.0773260014389,25.5263794593245,80.3069260671517,37,"P3_SG_BCap_S1los_S1Arr"
62,96,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,97,"niq",34.46879549458,58.1171680617442,80.2849111236054,57.7145295148882,42.4652128448946,51.5141499721757,64.4478483723734,72.5263967843898,25.9836697759794,83.8289110924886,37,"P3_SG_BCap_S1los_S1Arr"
62,97,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,98,"niq",34.6239036514358,59.0735728555625,81.1910549319637,58.4913819660676,42.7924654531411,52.2554473868612,65.6418602762862,75.1127436455773,24.2190877719649,84.1231029245547,37,"P3_SG_BCap_S1los_S1Arr"
62,98,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
62,99,"niq",35.1565352177044,58.9799465462448,81.8511261174345,58.5027279038898,43.6551101866793,52.2554473868612,65.6028915177201,75.4713909819962,24.0317060611196,83.335469015166,37,"P3_SG_BCap_S1los_S1Arr"
62,99,"occ",37,37,37,37,37,37,37,37,37,37,37,"P3_SG_BCap_S1los_S1Arr"
